transcript_id	length.x	Raw count (GSNO_1)	Raw count (GSNO_2)	Raw count (GSNO_3)	Raw count (wt_1)	Raw count (wt_2)	Raw count (wt_3)	FPKM (GSNO_1)	FPKM (GSNO_2)	FPKM (GSNO_3)	FPKM (wt_1)	FPKM (wt_2)	FPKM (wt_3)	logFC (GSNO_1-wt_1)	logFC (GSNO_2-wt_2)	logFC (GSNO_3-wt_3)	logFC (GSNO_1,GSNO_2,GSNO_3-wt_1,wt_2,wt_3)	pvalue (GSNO_1-wt_1)	pvalue (GSNO_2-wt_2)	pvalue (GSNO_3-wt_3)	UniprotKB_gene.x	pident.x	length.y	mismatch.x	gapopen.x	qstart.x	qend.x	sstart.x	send.x	evalue.x	bitscore.x	UniprotKB_gene.y	pident.y	length	mismatch.y	gapopen.y	qstart.y	qend.y	sstart.y	send.y	evalue.y	bitscore.y	Pfam	SignalP	TmHMM	COGs (eggnog)	GOs	KEGGs	EC number
TRINITY_DN268_c0_g1_i1	216	1	2	1	2	2	0	3056.73	5834.58	3406.06	6780.21	6817.33	0	-1.00599988320882	-0.207623209213698	-	0.0515304907476507	1	1	-	-	-	-	-	-	-	-	-	-	-	-	SKP1_YEAST	54.43	79	19	1	30	215	6	84	3.68e-16	71.6	.	.	.	.	GO:0031518, cellular_component, CBF3 complex | GO:0000777, cellular_component, condensed chromosome kinetochore | GO:0005737, cellular_component, cytoplasm | GO:0000776, cellular_component, kinetochore | GO:0005634, cellular_component, nucleus | GO:0043291, cellular_component, RAVE complex | GO:0019005, cellular_component, SCF ubiquitin ligase complex | GO:0003688, molecular_function, DNA replication origin binding | GO:0010458, biological_process, exit from mitosis | GO:0000082, biological_process, G1/S transition of mitotic cell cycle | GO:0000086, biological_process, G2/M transition of mitotic cell cycle | GO:0051382, biological_process, kinetochore assembly | GO:2000766, biological_process, negative regulation of cytoplasmic translation | GO:0006461, biological_process, protein complex assembly | GO:0045116, biological_process, protein neddylation | GO:0042787, biological_process, protein ubiquitination involved in ubiquitin-dependent protein catabolic process | GO:0007096, biological_process, regulation of exit from mitosis | GO:0043254, biological_process, regulation of protein complex assembly | GO:0031146, biological_process, SCF-dependent proteasomal ubiquitin-dependent protein catabolic process | GO:0000921, biological_process, septin ring assembly | GO:0007035, biological_process, vacuolar acidification | 	KO:K03094.	-
TRINITY_DN269_c0_g1_i1	155	0	0	0	1	1	0	0	0	0	9626.68	9266.55	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	MCP1_YEAST	41.509	53	26	2	2	154	192	241	6.4e-06	43.9	.	.	.	.	GO:0032592, cellular_component, integral component of mitochondrial membrane | GO:0005741, cellular_component, mitochondrial outer membrane | GO:0055088, biological_process, lipid homeostasis | GO:0007005, biological_process, mitochondrion organization | 	.	-
TRINITY_DN269_c0_g2_i1	156	0	1	0	3	1	2	0	8531.77	0	28112	9032.2	34516.08	-	-0.19611189703608	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN269_c0_g3_i1	262	0	0	0	4	3	4	0	0	0	8959.87	6822.52	12518.43	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	MCP1_YEAST	40.698	86	51	0	3	260	66	151	1.04e-14	70.1	-	-	-	-	-	-	-
TRINITY_DN27_c0_g1_i1	258	2	1	0	50	45	40	4049.86	1952.06	0	115418.26	105400.73	129675.2	-4.65370105449426	-5.5340193551115	-	-5.27126323322038	1.4829535983284e-05	6.00382232437213e-06	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN270_c0_g1_i1	169	2	0	3	0	0	0	13265.15	0	20991.79	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	FHP_YEAST	69.643	56	17	0	169	2	341	396	4.36e-22	89.7	-	-	-	-	-	-	-
TRINITY_DN270_c0_g2_i1	728	12	13	12	2	1	0	5031.58	5362.43	5948.04	1002.02	514.55	0	2.41912764208356	3.3370778546541	-	3.48444329005282	0.0536328609888605	0.0197868807531717	-	FHP_YEAST	73.663	243	63	1	1	242	19	261	2.32e-124	361	FHP_YEAST	73.663	243	63	1	728	3	19	261	2.75e-123	358	-	-	-	-	-	-	-
TRINITY_DN270_c0_g3_i1	155	2	0	1	0	0	0	19143.89	0	9791.44	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	FHP_YEAST	76.471	51	12	0	1	153	256	306	1.38e-21	87.8	-	-	-	-	-	-	-
TRINITY_DN271_c0_g1_i1	168	1	0	0	1	0	3	6787.99	0	0	7042.45	0	36725.1	-0.0859285842709507	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	PUR8_YEAST	87.5	56	7	0	168	1	45	100	2.46e-27	104	.	.	.	.	GO:0070626, molecular_function, (S)-2-(5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido)succinate AMP-lyase (fumarate-forming) activity | GO:0004018, molecular_function, N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity | GO:0044208, biological_process, 'de novo' AMP biosynthetic process | GO:0006189, biological_process, 'de novo' IMP biosynthetic process | GO:0006164, biological_process, purine nucleotide biosynthetic process | 	KO:K01756.	4.3.2.2,4,4.3,4.3.2,4.3.2.2
TRINITY_DN271_c0_g2_i1	248	2	2	2	0	0	0	4406.23	4239.34	4997.78	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PUR8_YEAST	96.341	82	3	0	246	1	96	177	1.46e-53	175	-	-	-	-	-	-	-
TRINITY_DN271_c0_g3_i1	302	5	2	4	1	1	0	7461.13	2894.46	6877.67	1727.21	1760.15	0	2.09751802355007	0.715707598880234	-	1.92834488142459	0.282608695652174	1	-	PUR8_YEAST	96.97	99	3	0	1	99	179	277	1.36e-62	199	PUR8_YEAST	96.97	99	3	0	3	299	179	277	1.51e-62	199	-	-	-	-	-	-	-
TRINITY_DN272_c0_g1_i1	398	1	1	0	5	7	5	946.65	924.64	0	5567.24	7975.62	7073.58	-2.27775499582823	-2.86942689969072	-	-2.39062910985231	0.282608695652174	0.124959742351047	-	HXKG_YEAST	78.03	132	29	0	1	132	89	220	2.85e-71	224	HXKG_YEAST	78.03	132	29	0	1	396	89	220	3.17e-71	224	-	-	-	-	-	-	-
TRINITY_DN272_c0_g2_i1	221	0	0	1	3	2	2	0	0	3224.09	9636.45	6468.45	9584.28	-	-	-1.13098595486506	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	HXKG_YEAST	65.217	46	16	0	84	221	1	46	1.13e-14	70.1	-	-	-	-	-	-	-
TRINITY_DN272_c0_g3_i1	225	1	0	1	1	0	2	2758.51	0	3091.69	3082.47	0	9123.34	-0.0859285842709507	-	-1.13098595486506	0.0515304907476507	1	-	1	-	-	-	-	-	-	-	-	-	-	-	EMI2_YEAST	79.73	74	15	0	223	2	218	291	3.51e-34	124	-	-	-	-	-	-	-
TRINITY_DN273_c0_g1_i1	276	3	1	2	6	3	0	5301.57	1708.51	4047.44	12176.39	6191.32	0	-1.06460121342944	-1.67791584103168	-	-0.501287107913628	0.585507246376812	0.658385093167702	-	-	-	-	-	-	-	-	-	-	-	-	SCW4_YEAST	75.281	89	22	0	271	5	187	275	1.25e-35	127	.	.	.	.	GO:0005576, cellular_component, extracellular region | GO:0009277, cellular_component, fungal-type cell wall | GO:0005773, cellular_component, vacuole | GO:0015926, molecular_function, glucosidase activity | GO:0005975, biological_process, carbohydrate metabolic process | GO:0071555, biological_process, cell wall organization | GO:0000747, biological_process, conjugation with cellular fusion | 	.	3.2.1,3.2.1,3,3.2
TRINITY_DN273_c0_g2_i1	169	0	0	2	1	0	0	0	0	13994.53	6895.46	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SCW4_YEAST	82.143	56	10	0	1	168	319	374	4.19e-27	102	-	-	-	-	-	-	-
TRINITY_DN274_c0_g1_i1	310	0	1	0	12	5	8	0	1382.16	0	19817.48	8419.14	17606.95	-	-2.39333408642338	-	-	-	0.282608695652174	-	ACH1_CANGA	100	103	0	0	1	103	153	255	6.7e-65	207	ACH1_CANGA	100	89	0	0	43	309	167	255	1.6e-54	180	.	.	.	COG0427: Acetyl-CoA hydrolase	GO:0005829, cellular_component, cytosol | GO:0005739, cellular_component, mitochondrion | GO:0008775, molecular_function, acetate CoA-transferase activity | GO:0003986, molecular_function, acetyl-CoA hydrolase activity | GO:0006083, biological_process, acetate metabolic process | GO:0006084, biological_process, acetyl-CoA metabolic process | 	KO:K01067.	3.1.2.1,2.8.3,2.8.3.8,3.1.2,2,2.8,3,3.1,3.1.2
TRINITY_DN274_c0_g2_i1	368	0	0	0	8	11	5	0	0	0	10020.91	14086.56	8058.71	-	-	-	-	-	-	-	ACH1_CANGA	100	122	0	0	1	122	37	158	2.96e-84	258	ACH1_CANGA	100	122	0	0	1	366	37	158	3.29e-84	258	-	-	-	-	-	-	-
TRINITY_DN274_c0_g3_i1	261	0	0	0	6	1	6	0	0	0	13540.11	2290.82	18941.91	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ACH1_CANGA	100	86	0	0	3	260	254	339	8.59e-57	185	-	-	-	-	-	-	-
TRINITY_DN275_c0_g1_i1	597	10	10	10	8	12	10	5383.5	5287.55	6346.23	5127.8	7893.01	7803.52	0.22215683954136	-0.478142313453273	-0.230303701648926	0.057255246165414	0.866239255512361	0.66273607407069	0.876185567281955	HXT7_YEAST	81.977	172	31	0	1	172	395	566	2.47e-104	313	HXT7_YEAST	81.977	172	31	0	2	517	395	566	5.73e-104	313	-	-	-	-	-	-	-
TRINITY_DN275_c0_g2_i2	1190	38	30	32	23	25	18	8951.82	6970.02	8950.21	6509.98	7276.49	6011.91	0.625038360193735	0.0422690693403057	0.593794416081379	0.639940742155554	0.447594595782017	1	0.499293860297406	HXT6_YEAST	81.299	385	70	2	1	384	16	399	0	617	HXT7_YEAST	81.299	385	70	2	38	1189	16	399	0	608	-	-	-	-	-	-	-
TRINITY_DN276_c0_g1_i1	379	2	2	1	5	2	1	2041.11	1991.65	1189.32	5988.62	2449.86	1533.48	-1.36273623825242	-0.207623209213698	-0.207323268348693	-0.501287107913628	0.521739130434783	1	1	HS150_YEAS6	73.077	130	30	1	1	125	162	291	9.75e-61	191	HS150_YEAS6	73.077	130	30	1	377	3	162	291	1.08e-60	191	.	.	.	.	GO:0005618, cellular_component, cell wall | GO:0005576, cellular_component, extracellular region | GO:0005199, molecular_function, structural constituent of cell wall | GO:0071555, biological_process, cell wall organization | 	.	-
TRINITY_DN276_c0_g2_i1	280	2	4	0	0	1	0	3437.03	6649.43	0	0	2010.52	0	-	1.66951020061028	-	-	-	0.43064182194617	-	-	-	-	-	-	-	-	-	-	-	-	CIS3_YEAS7	50.538	93	40	1	279	1	71	157	1.66e-12	63.5	-	-	-	-	-	-	-
TRINITY_DN277_c0_g1_i1	152	1	1	1	0	0	0	10502.44	9582.95	10654.51	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SERA_YEAST	88	50	6	0	2	151	49	98	1.14e-23	94	.	.	.	.	.	.	-
TRINITY_DN277_c0_g2_i1	195	2	3	0	1	0	0	8132.16	11553.13	0	4409.75	0	0	0.829090173304861	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	SER33_YEAST	90.476	63	6	0	2	190	329	391	1.85e-31	115	-	-	-	-	-	-	-
TRINITY_DN277_c0_g3_i1	181	1	0	1	0	0	0	5166.84	0	5557.35	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SER33_YEAST	86.667	60	8	0	181	2	216	275	2.57e-30	112	-	-	-	-	-	-	-
TRINITY_DN277_c0_g4_i1	373	7	7	5	0	0	1	7324.44	7144.48	6093.07	0	0	1575.21	-	-	1.97026984417426	-	-	-	0.282608695652174	-	-	-	-	-	-	-	-	-	-	-	SERA_YEAST	89.431	123	13	0	369	1	95	217	4.05e-77	238	-	-	-	-	-	-	-
TRINITY_DN278_c0_g1_i1	189	0	0	0	1	0	0	0	0	0	4818.53	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CACP_CANTR	59.091	44	18	0	187	56	511	554	2.45e-13	65.5	-	-	-	-	-	-	-
TRINITY_DN278_c1_g1_i1	176	0	0	0	0	0	0	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN279_c0_g1_i1	254	0	1	0	5	0	4	0	2015.83	0	11905.19	0	13448.23	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	YGP1_YEAST	50	82	38	2	254	18	181	262	5.91e-19	82	-	-	-	-	-	-	-
TRINITY_DN279_c0_g2_i1	416	2	0	1	15	11	9	1771.76	0	1035.72	15657.96	11755.14	11861.02	-2.92482700659391	-	-3.23861267588213	-3.37553951715967	0.0222080971802885	-	0.0399704909450037	YGP1_YEAST	37.405	131	40	5	1	118	1	102	2.42e-11	62.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN279_c0_g3_i1	162	0	0	0	2	2	2	0	0	0	16118.89	15649.7	28787.75	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	YGP1_YEAST	63.462	52	19	0	5	160	98	149	7.01e-15	69.3	-	-	-	-	-	-	-
TRINITY_DN279_c0_g4_i1	181	0	0	0	2	1	1	0	0	0	10979.24	5423.29	9088.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	YGP1_YEAST	63.793	58	21	0	176	3	296	353	4.47e-18	78.6	-	-	-	-	-	-	-
TRINITY_DN281_c0_g1_i1	221	0	0	0	3	2	4	0	0	0	9636.45	6468.45	19168.56	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ALDH4_YEAST	73.239	71	18	1	7	219	6	75	1.42e-30	114	.	.	.	.	GO:0042645, cellular_component, mitochondrial nucleoid | GO:0005739, cellular_component, mitochondrion | GO:0004029, molecular_function, aldehyde dehydrogenase (NAD) activity | GO:0004030, molecular_function, aldehyde dehydrogenase [NAD(P)+] activity | GO:0019413, biological_process, acetate biosynthetic process | GO:0006067, biological_process, ethanol metabolic process | GO:0006740, biological_process, NADPH regeneration | GO:0006090, biological_process, pyruvate metabolic process | 	KO:K00128.	1.2.1.3,1.2.1.5,1,1.2.1,1.2
TRINITY_DN281_c0_g2_i1	151	0	0	0	2	0	0	0	0	0	21571.95	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN281_c0_g3_i1	752	2	4	1	25	17	26	805.94	1586.09	476.55	12043.5	8411.75	15036.61	-3.65717441855603	-2.27007558460776	-4.75718502536382	-3.38781023171322	0.00141950521501818	0.0456518742351239	0.000243816735867594	ALDH4_YEAST	84.279	229	36	0	1	229	290	518	5.38e-142	410	ALDH4_YEAST	84.279	229	36	0	1	687	290	518	1.33e-141	410	-	-	-	-	-	-	-
TRINITY_DN281_c0_g4_i1	184	0	1	1	0	0	2	0	4601.62	5279.36	0	0	17107.03	-	-	-1.13098595486506	0.0515304907476507	-	-	1	-	-	-	-	-	-	-	-	-	-	-	ALDH4_YEAST	95.082	61	3	0	2	184	201	261	7.96e-32	117	-	-	-	-	-	-	-
TRINITY_DN281_c0_g5_i1	355	2	0	1	9	6	9	2264.35	0	1315.81	11919.03	8119.65	15435.17	-2.19552568240392	-	-3.23861267588213	-2.79814154103329	0.137873920182766	-	0.0399704909450037	ALDH4_YEAST	76.068	117	28	0	1	117	73	189	1.11e-60	196	ALDH4_YEAST	76.068	117	28	0	353	3	73	189	1.23e-60	196	-	-	-	-	-	-	-
TRINITY_DN282_c0_g1_i1	189	2	2	0	1	0	0	8959.25	8459.27	0	4818.53	0	0	0.829090173304861	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN282_c0_g2_i1	498	31	24	24	2	5	4	21248.09	16124.67	19325.06	1625.02	4164.72	4017.84	3.77891275124108	2.01758946867794	2.31901900891795	2.71991921708166	0.00060834606467827	0.0576833818407054	0.0191124192825838	RS14A_YEAST	97.761	134	3	0	11	144	4	137	1.81e-90	261	RS14A_YEAST	97.561	123	3	0	31	399	4	126	7.7e-56	175	-	-	-	-	-	-	-
TRINITY_DN282_c0_g3_i1	249	12	2	6	1	2	3	26207.05	4203.26	14868.93	2478.55	5022.35	10573.1	3.33919894102143	-0.207623209213698	0.744710633870353	1.801185686002	0.0197868807531717	1	0.585507246376812	-	-	-	-	-	-	-	-	-	-	-	RS14B_YEAST	90.667	75	7	0	23	247	1	75	2.33e-44	142	-	-	-	-	-	-	-
TRINITY_DN283_c0_g1_i1	182	0	0	0	3	2	1	0	0	0	16188.56	10670.31	8904.09	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PCKA_CANGA	100	60	0	0	181	2	202	261	3.94e-38	134	.	.	.	COG1866: Phosphoenolpyruvate Carboxylase	GO:0005829, cellular_component, cytosol | GO:0005524, molecular_function, ATP binding | GO:0004612, molecular_function, phosphoenolpyruvate carboxykinase (ATP) activity | GO:0006094, biological_process, gluconeogenesis | 	KO:K01610.	4.1.1,4.1.1.49,4,4.1,4.1.1
TRINITY_DN283_c0_g2_i1	583	0	0	0	21	12	18	0	0	0	13874.7	8134.98	14503.95	-	-	-	-	-	-	-	PCKA_CANGA	100	174	0	0	1	174	1	174	6.02e-124	362	PCKA_CANGA	100	174	0	0	60	581	1	174	1.45e-123	362	-	-	-	-	-	-	-
TRINITY_DN283_c0_g3_i1	612	0	0	0	29	19	21	0	0	0	18012.1	12111.31	15851.53	-	-	-	-	-	-	-	PCKA_CANGA	100	203	0	0	1	203	257	459	7.08e-152	434	PCKA_CANGA	100	203	0	0	610	2	257	459	7.87e-152	434	-	-	-	-	-	-	-
TRINITY_DN284_c0_g1_i1	444	3.15	4.35	9.36	14.93	14.84	8.69	2539.83	3430.82	8832.96	14207.79	14462.12	10345.58	-2.36934160551872	-2.09080043496589	-0.229988910309122	-1.04243240322672	0.0493358128508295	0.0721088162689941	0.866239255512361	CCW22_YEAST	63.281	128	31	3	1	125	1	115	5.4e-33	115	CCW22_YEAST	53.488	86	30	1	259	2	40	115	6.1e-18	77.8	.	.	.	.	GO:0031225, cellular_component, anchored component of membrane | GO:0005576, cellular_component, extracellular region | GO:0009277, cellular_component, fungal-type cell wall | 	.	-
TRINITY_DN284_c0_g2_i1	362	11.85	8.65	7.64	14.07	26.16	21.31	12997.91	9248.37	9748.21	18071.1	34351.5	35334.84	-0.316005687342717	-1.73607372671737	-1.60921059776628	-1.15365257798559	0.898527520344665	0.0490757682987345	0.0741359843367163	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN285_c0_g1_i1	152	1	0	0	1	0	1	10502.44	0	0	10474.28	0	19722.31	-0.0859285842709507	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN285_c0_g2_i1	218	2	1	0	2	1	0	5970.51	2850.76	0	6633.32	3336.73	0	-0.0909811256330088	-0.19611189703608	-	0.0515304907476507	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	.	.	.	.	.	.	-
TRINITY_DN285_c1_g1_i1	371	1	3	4	3	5	2	1055.24	3087.56	4914.81	3711.45	6324.6	3179.25	-1.56330418902308	-0.92718540694465	0.734135622588434	0.0556523171547114	0.658385093167702	0.769726247987118	0.726708074534161	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN285_c1_g2_i1	292	4	3	2	2	0	2	6349.1	4613.09	3650.03	3664.41	0	4957.29	0.864574251425184	-	-0.219489603505769	1.52752572032776	0.726708074534161	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN285_c1_g3_i1	375	6	0	3	0	3	3	6225.64	0	3626.07	0	3733.81	4683.15	-	-	-0.223869342437968	0.611500672138112	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	98.462	65	1	0	1	65	165	229	7.33e-38	130	UBI1P_CANAX	99.219	128	1	0	386	3	13	140	1.31e-85	252	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	128	0	0	1	128	89	216	9.74e-87	254	UBI1P_CANAX	99.219	128	1	0	386	3	13	140	1.31e-85	252	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	99.219	128	1	0	1	128	13	140	1.18e-85	252	UBI1P_CANAX	98.462	65	1	0	386	192	165	229	8.14e-38	130	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	98.462	65	1	0	1	65	165	229	7.33e-38	130	UBI1P_CANAX	100	64	0	0	194	3	1	64	3.79e-37	129	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	64	0	0	65	128	1	64	3.41e-37	129	UBI1P_CANAX	100	128	0	0	386	3	89	216	1.08e-86	254	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	128	0	0	1	128	89	216	9.74e-87	254	UBI1P_CANAX	98.462	65	1	0	386	192	165	229	8.14e-38	130	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	98.462	65	1	0	1	65	165	229	7.33e-38	130	UBI1P_CANAX	98.462	65	1	0	386	192	165	229	8.14e-38	130	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	99.219	128	1	0	1	128	13	140	1.18e-85	252	UBI1P_CANAX	100	128	0	0	386	3	89	216	1.08e-86	254	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	64	0	0	65	128	1	64	3.41e-37	129	UBI1P_CANAX	99.219	128	1	0	386	3	13	140	1.31e-85	252	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	128	0	0	1	128	89	216	9.74e-87	254	UBI1P_CANAX	100	128	0	0	386	3	89	216	1.08e-86	254	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	128	0	0	1	128	89	216	9.74e-87	254	UBI1P_CANAX	100	64	0	0	194	3	1	64	3.79e-37	129	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	64	0	0	65	128	1	64	3.41e-37	129	UBI1P_CANAX	100	64	0	0	194	3	1	64	3.79e-37	129	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	99.219	128	1	0	1	128	13	140	1.18e-85	252	UBI1P_CANAX	100	64	0	0	194	3	1	64	3.79e-37	129	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
TRINITY_DN286_c0_g1_i1	386	5	3	1	18	4	9	4960.11	2905.08	1156.86	20974.16	4767.84	13387.44	-1.91751111584313	-0.613375327791926	-3.23861267588213	-1.63954045283747	0.0638717177078009	1	0.0399704909450037	UBI1P_CANAX	100	64	0	0	65	128	1	64	3.41e-37	129	UBI1P_CANAX	98.462	65	1	0	386	192	165	229	8.14e-38	130	.	.	.	.	GO:0005737, cellular_component, cytoplasm | GO:0005634, cellular_component, nucleus | 	.	-
